action_violation,actual_allowed,actual_error_code,actual_executor_calls,actual_failure_count,actual_final_state,actual_loop_status,actual_requires_refinement,actual_risk_level,actual_selection,actual_verification,all_match,atomic_action_count,case_id,category,config,decision_calls,decision_violation,dimension,entered_executor,error_code_match,exact_match,executor_calls,expected_allowed,expected_error_code,expected_executor_calls,expected_failure_count,expected_final_state,expected_history_version_count,expected_loop_status,expected_requires_refinement,expected_risk_level,expected_selected_strategy_kind,expected_status,expected_verification,failure_match,final_status,initial_state,max_decision_calls,max_steps,nonsemantic_pollution,note,oracle_match,part,reason,recovery_budget,recovery_count,recovery_violation,selection_match,sequence_id,state_match,status_match,stop_reason,type_level_rejected,unexpected_reject,verifier,zero_exec
,False,LOW_CONFIDENCE,0,,,needs_refinement,True,low,,,,,variant_1473,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,False,LOW_CONFIDENCE,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1474,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1475,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1476,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1477,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,LOW_CONFIDENCE,0,,,needs_refinement,True,low,,,,,variant_1478,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,False,LOW_CONFIDENCE,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1479,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1480,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1481,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1482,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1483,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1484,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,SENSITIVE_TARGET,0,,,guard_reject,False,high,,,,,variant_1485,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_3,,True,,,False,SENSITIVE_TARGET,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,SENSITIVE_TARGET,0,,,needs_user_confirmation,False,medium,,,,,variant_1486,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_3,,True,,,False,SENSITIVE_TARGET,0,,,,needs_user_confirmation,False,medium,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,BBOX_OUT_OF_SCREEN,0,,,guard_reject,False,high,,,,,variant_1487,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,False,BBOX_OUT_OF_SCREEN,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1488,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,LOW_CLICKABLE_LIKELIHOOD,0,,,needs_refinement,True,low,,,,,variant_1489,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,False,LOW_CLICKABLE_LIKELIHOOD,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1490,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1491,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,LOW_CLICKABLE_LIKELIHOOD,0,,,needs_refinement,True,low,,,,,variant_1492,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,False,LOW_CLICKABLE_LIKELIHOOD,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1493,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1494,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1495,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1496,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,LOW_CONFIDENCE,0,,,needs_refinement,True,low,,,,,variant_1497,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,False,LOW_CONFIDENCE,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1498,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1499,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1500,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,SENSITIVE_TARGET,0,,,guard_reject,False,high,,,,,variant_1501,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_3,,True,,,False,SENSITIVE_TARGET,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1502,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,BBOX_OUT_OF_SCREEN,0,,,guard_reject,False,high,,,,,variant_1503,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,False,BBOX_OUT_OF_SCREEN,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1504,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1505,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,BBOX_OUT_OF_SCREEN,0,,,guard_reject,False,high,,,,,variant_1506,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,False,BBOX_OUT_OF_SCREEN,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1507,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,LOW_CLICKABLE_LIKELIHOOD,0,,,needs_refinement,True,low,,,,,variant_1508,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,False,LOW_CLICKABLE_LIKELIHOOD,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1509,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1510,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,LOW_CONFIDENCE,0,,,needs_refinement,True,low,,,,,variant_1511,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,False,LOW_CONFIDENCE,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1512,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_3,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,LOW_CLICKABLE_LIKELIHOOD,0,,,needs_refinement,True,low,,,,,variant_1513,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,False,LOW_CLICKABLE_LIKELIHOOD,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,SENSITIVE_TARGET,0,,,guard_reject,False,high,,,,,variant_1514,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_3,,True,,,False,SENSITIVE_TARGET,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1515,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1516,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1517,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,LOW_CONFIDENCE,0,,,needs_refinement,True,low,,,,,variant_1518,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,False,LOW_CONFIDENCE,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,SENSITIVE_TARGET,0,,,guard_reject,False,high,,,,,variant_1519,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_3,,True,,,False,SENSITIVE_TARGET,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1520,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1521,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_3,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,SENSITIVE_TARGET,0,,,guard_reject,False,high,,,,,variant_1522,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_3,,True,,,False,SENSITIVE_TARGET,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,SENSITIVE_TARGET,0,,,guard_reject,False,high,,,,,variant_1523,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_3,,True,,,False,SENSITIVE_TARGET,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1524,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,BBOX_OUT_OF_SCREEN,0,,,guard_reject,False,high,,,,,variant_1525,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,False,BBOX_OUT_OF_SCREEN,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,BBOX_OUT_OF_SCREEN,0,,,guard_reject,False,high,,,,,variant_1526,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,False,BBOX_OUT_OF_SCREEN,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,BBOX_OUT_OF_SCREEN,0,,,guard_reject,False,high,,,,,variant_1527,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,False,BBOX_OUT_OF_SCREEN,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1528,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1529,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1530,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_3,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,BBOX_OUT_OF_SCREEN,0,,,guard_reject,False,high,,,,,variant_1531,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,False,BBOX_OUT_OF_SCREEN,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,LOW_CLICKABLE_LIKELIHOOD,0,,,needs_refinement,True,low,,,,,variant_1532,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_1,,True,,,False,LOW_CLICKABLE_LIKELIHOOD,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1533,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,True,,1,,,stopped_unverified,False,low,,,,,variant_1534,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,LOW_CONFIDENCE,0,,,needs_refinement,True,low,,,,,variant_1535,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_0,,True,,,False,LOW_CONFIDENCE,0,,,,needs_refinement,True,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,False,BBOX_OUT_OF_SCREEN,0,,,guard_reject,False,high,,,,,variant_1536,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_2,,True,,,False,BBOX_OUT_OF_SCREEN,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
,True,,1,,,stopped_unverified,False,low,,,,,variant_1537,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,True,,1,,,,success,False,low,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,False
,False,CANDIDATE_NOT_FOUND,0,,,guard_reject,False,high,,,,,variant_1538,variant,"ActionGuardConfig(screen_width=1280, screen_height=800, sensitive_keywords=[], allow_tap_visual_fallback=True, min_candidate_confidence=0.5, min_clickable_likelihood=0.3, allow_ocr_only_tap=True)",,,variant_4,,True,,,False,CANDIDATE_NOT_FOUND,0,,,,guard_reject,False,high,,,,,,,,,,,,part1_guard,,,,,,,,,,,False,,True
